Plot_ID;Plot;Type;System;Position;Depth;Species;Wet_Weight;Dry_Weight;Ratio;Productivity 
01_IC_OA_M;1;OA;PO;M;10;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0012;0,0003;0,250;0,0031
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0018;0,0004;0,222;0,0042
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0067;0,0019;0,284;0,0197
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0136;0,0023;0,169;0,0239
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0125;0,0025;0,200;0,0260
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0291;0,0064;0,220;0,0665
01_IC_OA_M;1;OA;PO;M;10;Herba;0,061;0,0121;0,198;0,1258
01_IC_OA_M;1;OA;PO;M;10;Herba;0,0765;0,0134;0,175;0,1393
01_IC_OA_M;1;OA;PO;M;10;Herba;0,139;0,0221;0,159;0,2297
01_IC_OA_M;1;OA;PO;M;10;Herba;0,2605;0,0277;0,106;0,2879
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0037;0,0019;0,514;0,0197
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0048;0,0022;0,458;0,0229
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0333;0,0061;0,183;0,0634
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0225;0,0079;0,351;0,0821
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0294;0,01;0,340;0,1039
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0328;0,0113;0,345;0,1174
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0422;0,0121;0,287;0,1258
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,0447;0,0131;0,293;0,1362
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,089;0,0223;0,251;0,2318
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,2601;0,0708;0,272;0,7359
01_IC_OA_M;1;OA;PO;M;10;Oil Palm;0,3831;0,1009;0,263;1,0487
01_IC_OA_M;1;OA;PO;M;10;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;10;Tree;0,0039;0,0005;0,128;0,0052
01_IC_OA_M;1;OA;PO;M;10;Tree;0,0309;0,0069;0,223;0,0717
01_IC_OA_M;1;OA;PO;M;10;Tree;0,025;0,0073;0,292;0,0759
01_IC_OA_M;1;OA;PO;M;10;Tree;0,035;0,0106;0,303;0,1102
01_IC_OA_M;1;OA;PO;M;10;Tree;0,0639;0,0138;0,216;0,1434
01_IC_OA_M;1;OA;PO;M;10;Tree;0,0683;0,0145;0,212;0,1507
01_IC_OA_M;1;OA;PO;M;10;Tree;0,1433;0,0195;0,136;0,2027
01_IC_OA_M;1;OA;PO;M;30;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Herba;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0009;0,0001;0,111;0,0010
01_IC_OA_M;1;OA;PO;M;30;Herba;0,001;0,0001;0,100;0,0010
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0028;0,0005;0,179;0,0052
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0123;0,0017;0,138;0,0177
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0052;0,0023;0,442;0,0239
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0245;0,0045;0,184;0,0468
01_IC_OA_M;1;OA;PO;M;30;Herba;0,0209;0,0053;0,254;0,0551
01_IC_OA_M;1;OA;PO;M;30;Herba;0,1545;0,0246;0,159;0,2557
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0067;0,0029;0,433;0,0301
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0101;0,005;0,495;0,0520
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,014;0,0059;0,421;0,0613
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0204;0,0077;0,377;0,0800
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0342;0,0122;0,357;0,1268
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0408;0,0136;0,333;0,1414
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,073;0,015;0,205;0,1559
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,0548;0,0154;0,281;0,1601
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,1141;0,0317;0,278;0,3295
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,1313;0,0381;0,290;0,3960
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,205;0,0478;0,233;0,4968
01_IC_OA_M;1;OA;PO;M;30;Oil Palm;0,9663;0,2525;0,261;2,6244
01_IC_OA_M;1;OA;PO;M;30;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Tree;0;0;;0,0000
01_IC_OA_M;1;OA;PO;M;30;Tree;0,002;0,0003;0,150;0,0031
01_IC_OA_M;1;OA;PO;M;30;Tree;0,008;0,0018;0,225;0,0187
01_IC_OA_M;1;OA;PO;M;30;Tree;0,0175;0,0043;0,246;0,0447
01_IC_OA_M;1;OA;PO;M;30;Tree;0,0202;0,0054;0,267;0,0561
01_IC_OA_M;1;OA;PO;M;30;Tree;0,0683;0,0145;0,212;0,1507
01_IC_OA_M;1;OA;PO;M;30;Tree;0,067;0,015;0,224;0,1559
01_IC_OA_M;1;OA;PO;M;30;Tree;0,0947;0,0387;0,409;0,4022
01_IC_OA_O;1;OA;PO;O;10;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0003;0,0001;0,333;0,0010
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0039;0,0005;0,128;0,0052
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0085;0,0012;0,141;0,0125
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0079;0,0014;0,177;0,0146
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0081;0,0015;0,185;0,0156
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0156;0,0026;0,167;0,0270
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0137;0,003;0,219;0,0312
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0075;0,0036;0,480;0,0374
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0346;0,0041;0,118;0,0426
01_IC_OA_O;1;OA;PO;O;10;Herba;0,082;0,0141;0,172;0,1466
01_IC_OA_O;1;OA;PO;O;10;Herba;0,0491;0,0162;0,330;0,1684
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0103;0,004;0,388;0,0416
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0218;0,0063;0,289;0,0655
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0277;0,0074;0,267;0,0769
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0321;0,0107;0,333;0,1112
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0522;0,0147;0,282;0,1528
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,0568;0,0163;0,287;0,1694
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,09;0,0257;0,286;0,2671
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,1308;0,0353;0,270;0,3669
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,1237;0,04;0,323;0,4158
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,1675;0,0429;0,256;0,4459
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;0,201;0,047;0,234;0,4885
01_IC_OA_O;1;OA;PO;O;10;Oil Palm;1,329;0,246;0,185;2,5569
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;10;Tree;0,0053;0,0021;0,396;0,0218
01_IC_OA_O;1;OA;PO;O;10;Tree;0,0118;0,0024;0,203;0,0249
01_IC_OA_O;1;OA;PO;O;10;Tree;0,0278;0,0058;0,209;0,0603
01_IC_OA_O;1;OA;PO;O;10;Tree;0,0348;0,0086;0,247;0,0894
01_IC_OA_O;1;OA;PO;O;10;Tree;0,0564;0,0101;0,179;0,1050
01_IC_OA_O;1;OA;PO;O;10;Tree;0,057;0,0133;0,233;0,1382
01_IC_OA_O;1;OA;PO;O;30;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Herba;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0011;0,0001;0,091;0,0010
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0012;0,0002;0,167;0,0021
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0023;0,0006;0,261;0,0062
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0026;0,0006;0,231;0,0062
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0142;0,002;0,141;0,0208
01_IC_OA_O;1;OA;PO;O;30;Herba;0,009;0,0026;0,289;0,0270
01_IC_OA_O;1;OA;PO;O;30;Herba;0,0108;0,0026;0,241;0,0270
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,0135;0,0038;0,281;0,0395
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,0263;0,0089;0,338;0,0925
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,0366;0,014;0,383;0,1455
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,0826;0,0197;0,238;0,2048
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,0754;0,0233;0,309;0,2422
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,2248;0,0557;0,248;0,5789
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,2818;0,0864;0,307;0,8980
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,4198;0,0935;0,223;0,9718
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,564;0,118;0,209;1,2265
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,5703;0,1283;0,225;1,3335
01_IC_OA_O;1;OA;PO;O;30;Oil Palm;0,561;0,1485;0,265;1,5435
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0;0;;0,0000
01_IC_OA_O;1;OA;PO;O;30;Tree;0,0062;0,0016;0,258;0,0166
01_IC_OA_O;1;OA;PO;O;30;Tree;0,0122;0,0021;0,172;0,0218
01_IC_OA_O;1;OA;PO;O;30;Tree;0,1074;0,0155;0,144;0,1611
01_IC_OA_O;1;OA;PO;O;30;Tree;0,0721;0,0162;0,225;0,1684
01_IC_OA_O;1;OA;PO;O;30;Tree;0,0702;0,0165;0,235;0,1715
01_IC_OA_O;1;OA;PO;O;30;Tree;0,193;0,0295;0,153;0,3066
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Herba;0,0006;0,0001;0,167;0,0010
01_IC_OA_T;1;OA;PO;T;10;Herba;0,0023;0,0006;0,261;0,0062
01_IC_OA_T;1;OA;PO;T;10;Herba;0,0051;0,001;0,196;0,0104
01_IC_OA_T;1;OA;PO;T;10;Herba;0,014;0,0042;0,300;0,0437
01_IC_OA_T;1;OA;PO;T;10;Herba;0,0192;0,0048;0,250;0,0499
01_IC_OA_T;1;OA;PO;T;10;Herba;0,049;0,0063;0,129;0,0655
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,004;0,0004;0,100;0,0042
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,0062;0,0021;0,339;0,0218
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,0094;0,0026;0,277;0,0270
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,0249;0,006;0,241;0,0624
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,0176;0,0065;0,369;0,0676
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,0765;0,0187;0,244;0,1944
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,106;0,0288;0,272;0,2993
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,1163;0,0319;0,274;0,3316
01_IC_OA_T;1;OA;PO;T;10;Oil Palm;0,3868;0,11;0,284;1,1433
01_IC_OA_T;1;OA;PO;T;10;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;10;Tree;0,0175;0,0029;0,166;0,0301
01_IC_OA_T;1;OA;PO;T;10;Tree;0,0278;0,0047;0,169;0,0489
01_IC_OA_T;1;OA;PO;T;10;Tree;0,0242;0,0052;0,215;0,0540
01_IC_OA_T;1;OA;PO;T;10;Tree;0,0469;0,0074;0,158;0,0769
01_IC_OA_T;1;OA;PO;T;10;Tree;0,0548;0,0139;0,254;0,1445
01_IC_OA_T;1;OA;PO;T;10;Tree;0,1338;0,0227;0,170;0,2359
01_IC_OA_T;1;OA;PO;T;10;Tree;0,2906;0,0337;0,116;0,3503
01_IC_OA_T;1;OA;PO;T;10;Tree;0,1808;0,0362;0,200;0,3763
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Herba;0,0003;0,0001;0,333;0,0010
01_IC_OA_T;1;OA;PO;T;30;Herba;0,0075;0,0016;0,213;0,0166
01_IC_OA_T;1;OA;PO;T;30;Herba;0,0089;0,0024;0,270;0,0249
01_IC_OA_T;1;OA;PO;T;30;Herba;0,0222;0,005;0,225;0,0520
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,008;0,003;0,375;0,0312
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,006;0,0032;0,533;0,0333
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,0109;0,0034;0,312;0,0353
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,0111;0,004;0,360;0,0416
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,0133;0,0053;0,398;0,0551
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,0508;0,0121;0,238;0,1258
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,0753;0,0212;0,282;0,2203
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,1528;0,0471;0,308;0,4895
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,1967;0,0549;0,279;0,5706
01_IC_OA_T;1;OA;PO;T;30;Oil Palm;0,3936;0,102;0,259;1,0602
01_IC_OA_T;1;OA;PO;T;30;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Tree;0;0;;0,0000
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0075;0,0014;0,187;0,0146
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0044;0,002;0,455;0,0208
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0063;0,002;0,317;0,0208
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0045;0,0022;0,489;0,0229
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0127;0,0028;0,220;0,0291
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0177;0,0042;0,237;0,0437
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0395;0,0065;0,165;0,0676
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0305;0,0073;0,239;0,0759
01_IC_OA_T;1;OA;PO;T;30;Tree;0,0555;0,0124;0,223;0,1289
01_IC_OA_T;1;OA;PO;T;30;Tree;0,6887;0,0581;0,084;0,6039
17_IC_OS_M;17;OS;SO;M;10;Herba;0,0030;0,0011;0,367;0,0114
17_IC_OS_M;17;OS;SO;M;10;Herba;0,0056;0,0015;0,268;0,0156
17_IC_OS_M;17;OS;SO;M;10;Oil Palm;0,0204;0,0051;0,250;0,0530
17_IC_OS_M;17;OS;SO;M;10;Oil Palm;0,1988;0,0446;0,224;0,4636
17_IC_OS_M;17;OS;SO;M;10;Tree;0;0;;0,0000
17_IC_OS_M;17;OS;SO;M;10;Tree;0;0;;0,0000
17_IC_OS_M;17;OS;SO;M;30;Herba;0,0011;0,0002;0,182;0,0021
17_IC_OS_M;17;OS;SO;M;30;Herba;0,0036;0,0010;0,278;0,0104
17_IC_OS_M;17;OS;SO;M;30;Oil Palm;0,0060;0,0027;0,450;0,0281
17_IC_OS_M;17;OS;SO;M;30;Oil Palm;0,2356;0,0538;0,228;0,5592
17_IC_OS_M;17;OS;SO;M;30;Tree;0;0;;0,0000
17_IC_OS_M;17;OS;SO;M;30;Tree;0,0082;0,0023;0,280;0,0239
17_IC_OS_O;17;OS;SO;O;10;Herba;0,0018;0,0005;0,278;0,0052
17_IC_OS_O;17;OS;SO;O;10;Herba;0,1515;0,0256;0,169;0,2661
17_IC_OS_O;17;OS;SO;O;10;Oil Palm;0,0006;0,0001;0,167;0,0010
17_IC_OS_O;17;OS;SO;O;10;Oil Palm;0,1446;0,0352;0,243;0,3659
17_IC_OS_O;17;OS;SO;O;10;Tree;0;0;;0,0000
17_IC_OS_O;17;OS;SO;O;10;Tree;0;0;;0,0000
17_IC_OS_O;17;OS;SO;O;30;Herba;0,0063;0,0013;0,206;0,0135
17_IC_OS_O;17;OS;SO;O;30;Herba;0,1189;0,0262;0,220;0,2723
17_IC_OS_O;17;OS;SO;O;30;Oil Palm;0,0433;0,0106;0,245;0,1102
17_IC_OS_O;17;OS;SO;O;30;Oil Palm;0,0727;0,0218;0,300;0,2266
17_IC_OS_O;17;OS;SO;O;30;Tree;0;0;;0,0000
17_IC_OS_O;17;OS;SO;O;30;Tree;0,0137;0,0021;0,153;0,0218
17_IC_OS_T;17;OS;SO;T;10;Herba;0,0014;0,0003;0,214;0,0031
17_IC_OS_T;17;OS;SO;T;10;Herba;0,0767;0,0152;0,198;0,1580
17_IC_OS_T;17;OS;SO;T;10;Oil Palm;0,0024;0,0008;0,333;0,0083
17_IC_OS_T;17;OS;SO;T;10;Oil Palm;0,3627;0,0789;0,218;0,8201
17_IC_OS_T;17;OS;SO;T;10;Tree;0;0;;0,0000
17_IC_OS_T;17;OS;SO;T;10;Tree;0,0065;0,0016;0,246;0,0166
17_IC_OS_T;17;OS;SO;T;30;Herba;0;0;;0,0000
17_IC_OS_T;17;OS;SO;T;30;Herba;0,0025;0,0011;0,440;0,0114
17_IC_OS_T;17;OS;SO;T;30;Oil Palm;0;0;;0,0000
17_IC_OS_T;17;OS;SO;T;30;Oil Palm;0,2274;0,0465;0,204;0,4833
17_IC_OS_T;17;OS;SO;T;30;Tree;0;0;;0,0000
17_IC_OS_T;17;OS;SO;T;30;Tree;0,0046;0,0016;0,348;0,0166
23_IC_OM_M;23;OM;MO;M;10;Herba;0;0;;0,0000
23_IC_OM_M;23;OM;MO;M;10;Herba;0;0;;0,0000
23_IC_OM_M;23;OM;MO;M;10;Herba;0;0;;0,0000
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0006;0,0001;0,167;0,0010
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0009;0,0002;0,222;0,0021
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0015;0,0005;0,333;0,0052
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0063;0,0013;0,206;0,0135
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0122;0,0029;0,238;0,0301
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0209;0,0051;0,244;0,0530
23_IC_OM_M;23;OM;MO;M;10;Herba;0,0554;0,0090;0,162;0,0935
